CategoryID,Category Path
97231,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Logic Analysers"
97658,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Network Analysers"
104247,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Oscilloscopes & Vectorscopes"
181945,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Parameter Analysers"
181944,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Power Quality Analysers"
97136,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > RF Communication Test Sets"
97201,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Signal & Spectrum Analysers"
181946,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Analyser Parts & Accessories"
181947,"Business, Office & Industrial > Test, Measurement & Inspection > Analysers & Data Acquisition > Other Analysers"
181949,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Borescopes & Fibrescopes"
183478,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Camera & CCTV Testers"
181950,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Infrared & Thermal Imaging"
181951,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Optical Fibre Inspection"
181952,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Imaging Parts & Accessories"
181953,"Business, Office & Industrial > Test, Measurement & Inspection > Cameras & Imaging > Other Cameras & Imaging"
181975,"Business, Office & Industrial > Test, Measurement & Inspection > Fault Locators & Reflectometry > Cable & Pipe Locators"
181976,"Business, Office & Industrial > Test, Measurement & Inspection > Fault Locators & Reflectometry > Visual Fault Locators"
97142,"Business, Office & Industrial > Test, Measurement & Inspection > Fault Locators & Reflectometry > Time-Domain Reflectometers"
181977,"Business, Office & Industrial > Test, Measurement & Inspection > Fault Locators & Reflectometry > OTDRs"
181955,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Current Probes"
181956,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > High Frequency/RF Probes"
181957,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > High Voltage Probes"
181958,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Logic Probes"
181959,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Multimeter Test Leads"
181960,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Piercing Probes"
181961,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Transducer Probes"
181962,"Business, Office & Industrial > Test, Measurement & Inspection > Leads & Probes > Other Leads & Probes"
63941,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Levels & Autolevels > Automatic Levels"
63942,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Levels & Autolevels > Rotary Lasers"
42298,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Levels & Autolevels > Torpedo Levels & Lasers"
63943,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Levels & Autolevels > Other Levels & Autolevels"
55808,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Total Stations & Accessories"
55807,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Transits & Theodolites"
42299,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Tripods & Grade Rods"
26204,"Business, Office & Industrial > Test, Measurement & Inspection > Levels & Surveying Equipment > Other Surveying Equipment"
183480,"Business, Office & Industrial > Test, Measurement & Inspection > NIM & CAMAC Systems > NIM & CAMAC Bins/Crates"
183481,"Business, Office & Industrial > Test, Measurement & Inspection > NIM & CAMAC Systems > NIM & CAMAC Controllers"
183482,"Business, Office & Industrial > Test, Measurement & Inspection > NIM & CAMAC Systems > NIM & CAMAC Modules"
183483,"Business, Office & Industrial > Test, Measurement & Inspection > NIM & CAMAC Systems > Other NIM & CAMAC Equipment"
181964,"Business, Office & Industrial > Test, Measurement & Inspection > PXI & VXI Systems > PXI & VXI Boards & Modules"
181965,"Business, Office & Industrial > Test, Measurement & Inspection > PXI & VXI Systems > PXI & VXI Controllers"
181966,"Business, Office & Industrial > Test, Measurement & Inspection > PXI & VXI Systems > PXI & VXI Mainframes & Chassis"
181967,"Business, Office & Industrial > Test, Measurement & Inspection > PXI & VXI Systems > Other PXI & VXI Equipment"
181993,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > Adjustable Power Supplies"
181995,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > RF & Microwave Amplifiers"
25403,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > RF & Microwave Pass Filters"
257921,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > Signal Generators"
181996,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > Variable/Step Attenuators"
97200,"Business, Office & Industrial > Test, Measurement & Inspection > Signal Sources & Conditioning > Other Signal Sources & Conditioning"
181969,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Air Flow & Anemometers"
182014,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Ammeters"
73160,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Capacitance & ESR Meters"
181970,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Digital Tachometers"
257922,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Dynamometers"
181971,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Earth Ground Resistance Meters"
181972,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > EMF & Gaussmeters"
181973,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Fibre Optic Power Meters"
181978,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Frequency Counters"
50965,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Gas Detectors & Monitors"
181983,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Hygrometers"
25421,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > LCR Meters & Impedance Analysers"
73162,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Light & Lux Meters"
181979,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Liquid & Mass Flow Meters"
183484,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Manometers/Air Pressure Meters"
14955,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Metal Detectors"
163824,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Metal Detector Accessories"
58277,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Multimeters"
182012,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Ohmmeters & Megohmmeters"
58278,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Panel Meters"
257923,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > pH, Conductivity & TDS Meters"
58289,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Radiation Detectors"
181980,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > RF & Microwave Power Meters"
181981,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Signal Level Meters"
25423,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Sound Level Meters"
181984,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Thermometers & Temperature Measurement > Infrared & Laser Thermometers"
181985,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Thermometers & Temperature Measurement > Resistance Thermometers"
181987,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Thermometers & Temperature Measurement > Thermocouple Thermometers & Probes"
181988,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Thermometers & Temperature Measurement > Other Thermometers"
181989,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Ultrasonic Flaw Detectors"
181990,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Vibration Meters"
257924,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Voltage Detectors"
182013,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Voltmeters"
181991,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Test Meter Parts & Accessories"
4678,"Business, Office & Industrial > Test, Measurement & Inspection > Test Meters & Detectors > Other Test Meters & Detectors"
97139,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Cable Testers & Trackers"
182000,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Calibrators > Pressure Calibrators"
182001,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Calibrators > Process & Current Calibrators"
182002,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Calibrators > Temperature Calibrators"
182003,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Calibrators > Other Calibrators"
183485,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Decade Boxes"
97138,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Lineman's Handsets/Butt Sets"
116598,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Portable Appliance Testers (PAT)"
183486,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Tone Probes & Generators"
170062,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Tube Testers"
182004,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Tester Parts & Accessories"
182005,"Business, Office & Industrial > Test, Measurement & Inspection > Testers & Calibrators > Other Testers & Calibrators"
25409,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Manuals & Books"
182015,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Cables"
73167,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Cases"
25400,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Controllers"
50966,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Plug-Ins"
182016,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Power Amplifiers"
58284,"Business, Office & Industrial > Test, Measurement & Inspection > Test Equipment Parts & Accessories > Test Equipment Software"
